comment_text,toxic,obscene,threat,insult,identity_hate
dherai panauti na laga,1,0,0,1,0
rudi badi kura na gar,1,0,0,0,0
yesto kura na garnu nu na,0,0,0,0,0
dhami ko biswas garera pani huncha ta,1,0,0,0,0
dhami jhakri ko bhar hunna,0,0,0,0,0
dhami le manche maaryo re,1,0,0,0,0
manche pani kina yesta bhaka hun,1,0,0,0,0
sabai kura bujna parcha ni,0,0,0,0,0
boksi lagyo re teslai,1,0,0,1,0
dhami badi janne bhayo re,1,0,0,0,0
tesali sarpa le tokecha,0,0,0,0,0
sarpa le jannai tokyo,0,0,0,0,0
doctor le pani manche marda raichan,1,0,0,1,1
khai k bhannu ra,0,0,0,0,0
sabai yestai bhaye paxi kasko k lagcha ra,1,0,0,0,0
sangar nai khatam bhaye sakyo,1,0,0,0,0
malai ta kasai ko biswas lagdina,0,0,0,0,0
ta sale lai dherai na bol bhanya hoina,1,0,1,1,0
mar na ta gayera,1,0,1,0,0
marchas hai ta,1,0,1,0,0
maar na ta ,1,0,1,1,0
tw ta maree ni kei huncha,1,0,0,1,0
marda ni hucha,1,0,0,0,0
maarda ni bhayo aba ta,1,0,0,0,0
laa k bhayo ,0,0,0,0,0
eah ,1,0,0,0,0
esh ,1,0,0,1,0
esh lho pari dinchu ,1,0,0,1,0
lho parum talai ,1,0,0,1,0
lho parera twlai ta,1,0,0,1,0
gala futne gari dim,1,0,1,0,0
gala sala futai dinchu ni,1,0,1,0,0
gala le dukha paula  hai ,1,0,1,0,0
gaala futaum tero ,1,0,1,0,0
gula fuati dim tero ,1,1,1,0,0
gulo le dulo khojdo raicha,1,1,0,0,0
esh tero kura ta,1,0,0,1,0
lopa kha ,1,0,0,1,0
tero kura lai ta loppa khubai dinchu,1,0,0,1,0
tpi pani asal nai huncha ,0,0,0,0,0
ma ta marchu kra re tme dherai bacha,1,0,0,0,0
kanda patha na malai,1,1,0,0,0
naya kanda heris,1,1,0,0,0
 tyo kt ko ta kanda ayecha ni ,1,1,0,1,0
naya khada heris,1,1,0,0,0
kanda,0,0,0,0,0
tyo kt ta kasto mal raicha,1,0,0,1,0
wa kya mal hai ,1,0,0,1,0
yesto kt paye ta layamma layamma,1,1,0,0,0
cha k payo tei ta bhan na,1,0,0,0,0
oe mula kaha hidya,1,0,0,1,0
tero kura sunera nai chakka parchu ma ta,0,0,0,0,0
tw pani k bhanchas banchas hau ,0,0,0,0,0
lekh na dari lekh ,1,0,0,0,0
chito lekh ta,1,0,0,0,0
lekh da lekha wakka bhaye ma ta ,0,0,0,0,0
tero rape gardinchu,1,1,1,0,0
talai rape garera mardinchu,1,1,1,0,0
talai rape garera jeudai jalaidinchu,1,1,1,0,0
tero anuhar ma acid handinchu,1,0,1,0,0
acid handichu,1,0,1,0,0
tero anuhar ma acid faldinchu,1,0,1,0,0
teslai acid falne dhamki dey afae manche,1,0,1,0,0
tero anuhar ma acid falidiyesi sabai akkal thegam ma aucha,1,0,1,0,0
tero anuhar ma khukuri ropdim?,1,0,1,0,0
tero anuhar ma sisa nai sisa le hanam?,1,0,1,0,0
khukuri,0,0,0,0,0
ropdim,0,0,0,0,0
sisa nai sisa,0,0,0,0,0
hanam,1,0,1,0,0
godam,0,0,1,0,0
aye bhai talai kutai napugya ho?,1,0,1,0,0
khukuri ropera,1,0,1,0,0
bishnu rimal lai k bhanney guedhe,1,0,0,1,0
tesko jeu ma ago lagaidinu na,1,0,1,0,0
tesko sarir ma ago lagaidinu na,1,0,1,0,0
teslai ago lagaidinu huncha ki tapailai maridim,1,0,1,0,0
teslai ago lagaunu natra ramro hune wala chaina,1,0,1,0,0
yaslai marera yasko sarir ma ago lagaunu parcha,1,0,1,0,0
tesko naak bachnu parcha,1,0,1,0,0
tesko dhaat jhardinu parcha,1,0,1,0,0
teslai naak ko dhadi bachine gari hana na,1,0,1,0,0
dhadi,0,0,0,0,0
tero jeu ko tukra tukra banayera khola ma maccha lai khana dinchu,1,0,1,0,0
tero sara pariwar lai sadhai tarsayera rakhchu,1,0,1,0,0
tero pariwar ko sabai jana lai mardinchu,1,0,1,0,0
tero sakha santan ekai choti ma khattam hola ni hos gaar,1,0,1,0,0
sakha santan,0,0,0,0,0
khattam,1,0,0,0,0
ekai choti ma khattam gardeo kta ho yo kaam,0,0,0,0,0
ekai choti ma khattam gardeo kta ho yo manche lai,1,0,1,0,0
theo kt tah last chalu rache yr,1,0,0,1,0
theo manche tah last number ek chalu racha yr,1,0,0,1,0
tero hatya gardinchu,1,0,1,0,0
tero hatya garera   khola ma faldinchu,1,0,1,0,0
raj darbar hatya kanda giyanendra le gaya ho,1,0,0,0,0
manche ko hatya gardinchu ma,1,0,1,0,0
theo manche ko hatya gardeu yr kta ho,1,0,1,0,0
tah randi besiya kati jana nago sanga sutera baschas din ma,1,1,0,1,1
tah besiya  tero chori besiya teri ama besiya,1,1,0,1,1
hatya,1,0,0,0,0
hatya garchu,1,0,1,0,0
hatya garnu,1,0,0,0,0
hatya gara ,1,0,1,0,0
tesko ijjat ko hatiya gardeo kta ho,1,1,0,0,0
talai jhundiyayera mardinchu,1,0,1,0,0
tapai lai jhundiyayera mardinchu,1,0,1,0,0
marera faldinchu,1,0,1,0,0
marera gaddinchu,1,0,1,0,0
katera faldinchu,1,0,1,0,0
hatya garera hiddinchu,1,0,1,0,0
mukh chiyatera hiddinchu,1,0,1,0,0
mukh chiyatidinchu,1,0,1,0,0
nasa katdinchu,1,0,1,0,0
tero ghati ko nasa katdinchu,1,0,1,0,0
tero haat ko nasa katdinchu,1,0,1,0,0
tero dhadh bhachdinchu,1,0,1,0,0
bhachdinchu,1,0,1,0,0
talai ekai mudki ma ladaidinchu,1,0,1,0,0
talai ekai baksing ma dhaat jhardinchu,1,0,1,0,0
talai tero ijjat piyaro chaina?,1,0,1,0,0
tmelai tmro ghar pariwar ko maya chaina jasto cha.,1,0,0,1,0
tmelai tmro ghar pariwar ko maya chaina jasto cha. hos garera hidha mardinchu tmro pariwar ka sadasiya harlai  ma sanga jori nakhoja,1,0,1,0,0
aja din sarai ramro cha,0,0,0,0,0
hamro pariwar sukhi pariwar ho,0,0,0,0,0
tesko chaak ma ghau bhako cha,1,1,0,1,0
ghau bhako cha,1,0,0,1,0
dashin tihar jasari ghar safa garnu vanya tah kunai program navai kana garidaena ho khasai jasto lagcha,0,0,0,0,0
kina k program auna lagyo,0,0,0,0,0
ghar ma chu dashin jatikai sarsafai lageko cha ya,0,0,0,0,0
dashin tihar chad parwa sarai ramailo huncha,0,0,0,0,0
talai afnu jimewari tha chaina?sadai kina bigar garchas,1,0,1,1,0
jimewari,0,0,0,0,0
bigar garchas,1,0,0,0,0
mero nasa nasa ma rakshi basya cha,1,0,0,0,0
tmro nasalu herai ko fan bhaye ma,1,0,0,0,0
hatya hatya hatya hatya hatya hatya hatya hatya,1,0,1,0,0
maarnu maarnu maarnu maarnu maarnu,1,0,1,0,0
mardinchu mardinchu mardinchu mardinchu mardinchu,1,0,1,0,0
xinaidinchu xinaidinchu xinaidinchu xinaidinchu,1,0,1,0,0
dhaat jhardinchu dhaat jhardinchu,1,0,1,0,0
miya doks,1,0,0,1,0
balatkari lai fasi dey,0,0,0,0,0
balatkari lai fasi dinu parcha,0,0,0,0,0
theo kaam banda gaar natra marlas,1,0,1,0,0
tah ma gridha garchu gadha,1,0,0,1,0
malai jail bata niskina tah dey tero k halat garchu malai tha cha,1,0,1,0,0
tero k halat garchu malai tha cha,1,0,1,0,0
tero halat k garnu parcha malai tha cha,1,0,1,0,0
tero halat kharab pardinchu,1,0,1,0,0
tero halat kharab navaye samma talai xaddina,1,0,1,0,0
ma talai kehi gareni xadne wala chaina,1,0,1,0,0
talai ma sajilehi xadxu jasto lagcha?,1,0,1,0,0
talai ma sajilehi xadchu jasto lagcha?,1,0,1,0,0
tero kriya nagari xaddina ma abo pakhlas talai,1,0,1,0,0
tero chora lai tero kaaj kriya garna tayar hu vandey,1,0,1,0,0
tero kriya nagari xaddina ma talai gadha taeley garda kati dhukha pako chu,1,0,1,1,0
talai yati sajilehi tah xadina ma ja j sukai gaar,1,0,1,0,0
tero pariwar lai yati sajilehi tah xaddina ma,1,0,1,0,0
talai marnu na bachnu banyera xadxu,1,0,1,0,0
talai marnu na bachnu banayera xadchu,1,0,1,0,0
tero jindagi nai barbat pardinchu ma,1,0,1,0,0
talai teyati sajilehi bachna dinna ma,1,0,1,0,0
kati din khusi hunu cha hu talai sajilehi xadina ma,1,0,1,0,0
tero jiwan ma antim khusi aja nai hola talai marera xaddinchu,1,0,1,0,0
tmri ama ko yoni durgandit cha,1,1,0,0,0
tero ama ko dudh khayera bash na saley,1,1,1,0,0
teri ama ko yoni vaan,1,1,0,0,0
tesko linga jalaidinchu,1,1,1,0,0
linga,0,0,0,0,0
yoni,0,0,0,0,0
tero linga katera hidchu,1,1,1,0,0
tero yoni ma linga chiraidinchu,1,1,1,0,0
tmro yoni heramna,1,1,0,0,0
tmro yoni kati kalo,1,1,0,1,0
tmro yoni bata pani bagaidinchu,1,1,0,0,0
tmro yoni bata ragat bagirako cha,1,1,0,0,0
amammaa katro thulo linga hau tero,1,1,0,1,0
amamama katro thulo linga hau tmro,1,1,0,1,0
shiva linga,0,0,0,0,0
shiva mandir ko shiva linga,0,0,0,0,0
shivalinga,0,0,0,0,0
matayoni,0,0,0,0,0
tero budi ko yoni khelaudai bash jatha,1,1,0,0,0
tmro yoni khelaudai basha ,1,1,0,0,0
tero yoni ma yatro baash xiraidinchu,1,1,1,0,0
tero kando ma vala xiraidinchu,1,1,1,0,0
tero ama ko yoni chikidinchu,1,1,1,0,0
tah admin hainas tah sanga adhikar chaina malai gali garna,1,0,1,1,0
tme admin hainau tme sanga kunai adhikar chaina malai gali garna,1,0,1,1,0
tapai sanga malai k garne k garne vanne adhikar chaina,1,0,1,1,0
tapai afnu aukat ma basnu malai k garne vanera nasikaunu tapai snaga kehi adhikar chaina malai sikaune,1,0,1,0,0
saley kukur,1,0,0,1,0
tme chakka tmelai tha cha ma kha baschu tmro anuhar fodhera hididinchu ma hos gara,1,1,1,1,1
tmro anuhar fodhera hididinchu ma,1,0,1,0,0
anuhar fodhera hididinchu ma,1,0,1,0,0
anuhar fodhera  bhagdinchu,1,0,1,0,0
tmelai kutera bhagdinchu ma,1,0,1,0,0
tmelai marera falera bhagdinchu ma,1,0,1,0,0
tero anuhar fodidinchu,1,0,1,0,0
anuhar fodidinchu,1,0,1,0,0
fodidinchu,1,0,1,0,0
fodera hididinchu,1,0,1,0,0
anuhar ma ghau banaidinchu,1,0,1,0,0
katera hidchu,1,0,1,0,0
tah saley kukur malai phone garna xadidey natra ramro hune wala chaina,1,0,1,1,0
natra ramro hune wala chaina,1,0,1,0,0
ramro hune wala chaina hos gaar hai,1,0,1,0,0
tah afnu kaam ma dhiyan dey saley gadha,1,0,1,1,0
mero pixa nagar,1,0,1,0,0
malai pixa garna xadideu,1,0,1,0,0
malai pixa nagara,1,0,1,0,0
ma tah gadha lai kaam bata nikalidinchu,1,0,1,1,0
kaam bata nikalidinchu,1,0,1,0,0
nikalidinchu,0,0,0,0,0
talai kaam bata nikalideu ki ramrai kaam garchas?,1,0,1,0,0
yastai para ho bhane talau kaam bata nikalidinchu ma,1,0,1,0,0
kaam bata nikalidieu?,1,0,1,0,0
majjale kaam gaar vaneko sundainas?,1,0,1,0,0
malai matlab chaina tah j sukai gaar tah fatha gadha hos vanney sabai lai tha cha,1,0,1,1,0
tah j sukai gaar malai matlab bhayena,1,0,1,0,0
dhikkar cha talai tero jingadi dekhi,1,0,0,1,0
talai maeley bekarma kaam lagako ,1,0,0,1,0
tero yoni kati ganako,1,1,0,1,0
tme tmro yoni dhudainau ki kiyau lastai ganairachata,1,1,0,1,0
yoni dhuney gara na,1,1,0,1,0
mero linga lai puja gara,1,1,0,1,0
mero linga lai chuwa,1,1,0,1,0
terio linga katera hididinchu,1,1,1,1,0
tero linga xinaidinchu,1,1,1,1,0
mero linga lai puja gaar,1,1,1,1,0
tah sala fatha gadha ma tero paxadi pisab gardinchu ,1,0,1,1,0
tero jeu ma pisab gardinchu,1,0,1,1,0
tero mukh ma pisab gardinchu,1,0,1,1,0
pisab gardinchu,1,0,0,0,0
tero anuhar ma pisab gardinchu,1,0,1,1,0
tero anuhar ma mutera hididinchu,1,0,1,1,0
mero linga khela ,1,1,1,0,0
tah chor mero linga khela,1,1,1,1,0
tah mero photo khichna banda gaar natra ramro huney wala chaina,1,0,1,0,0
mero photo khichna banda gaar,1,0,1,0,0
photo khichna banda gaar,1,0,1,0,0
tme mero suekriti bina photo nakhicha,1,0,1,0,0
talai kasle mero photo khichne adhikar diyo,1,0,1,1,0
mero photo nakhich,1,0,1,0,0
photo nakhich,1,0,1,0,0
photo nakhicha,1,0,1,0,0
tero kati sanu linga ,1,1,0,1,0
tah uta ja sanu linga bhako manche,1,1,0,1,0
tero linga kati sanu ho,1,1,0,1,0
theo kaam nagar vaneko lagadina?,1,0,1,0,0
talai ramro kura vanya lagdaina?,1,0,1,0,0
tmelai ramro kura vanya lagdaina>,1,0,1,0,0
jasle mero kanda ko vandafor garya ho teslai ma tesai xaddina,1,0,1,0,0
mero vandafor garne manche bachdaina abo,1,0,1,0,0
mero pool sunaune manche ko ho katera hididinchu,1,0,1,0,0
pool sunaune,1,0,0,0,0
pool sunaunu,1,0,0,0,0
mero vandafor garish vaney tero pariwar kasailai xaddina,1,0,1,0,0
mero vandafor garne kosis ni nagar,1,0,1,0,0
mero vandafor garne lai marideo kta ho,1,0,1,0,0
mero ijjat ko vandafor kasle garyo teslai xaddina,1,0,1,0,0
tero ma sabai kura vandafor gardinchu,1,0,1,0,0
tero kura vandafor gardinu naparos,1,0,1,0,0
tapaiko sabai paap vandafor gardinchu,1,0,1,0,0
tapaile malai kutnu bhako haina ma sabai kura haru police ko agadi vandafor gardinchu,1,0,1,0,0
tero vandafor garera matra xadchu abo bhujis,1,0,1,0,0
tero samasiya cahi k ho theo vaan na?,1,0,1,0,0
tero samasiya ko lagi maeley yati dherai dhukha kina garnu?,1,0,1,0,0
tero samsiya k ho?,1,0,1,0,0
samsiya,0,0,0,0,0
tah saley yoni,1,1,0,1,0
vandafor garchu,1,0,1,0,0
tah saley linga,1,1,0,1,0
tah ko hos malai sikaune k garnu parcha k garnu pardaina vanera?,1,0,1,1,0
tah malai sikaune kosis nagar ,1,0,1,1,0
tah dher janne vayera malai sikaune kosis nagar tero gala futaidinchu,1,0,1,0,0
sikaune kosis,0,0,0,0,0
tah jasto ko barema kasaile ni wasta gardaina,1,0,0,1,0
tah jasto gadha dherai batho nahu kutai vetlas,1,0,1,1,0
tme admin jasari kaam handle garna sakdaenau vaney dher batho vayera naau,1,0,1,1,0
tah bata kuani problem solve hudaena vaney batho nahu,1,0,1,1,0
tah kunai problem solve garna sakdainas vaney chup lagera bash,1,0,1,1,0
chup lagera bash,1,0,1,0,0
chup lag,1,0,1,0,0
chup lag hai dher nabol,1,0,1,0,0
talai dherai bachna man chaina kiyau?,1,0,1,0,0
dherai bachnu chaina talai?,1,0,1,0,0
ko snaga kasari bolne vanera hekka rakh hai bhai,1,0,1,0,0
hekka,0,0,0,0,0
malai tero kura haru man parena alik hos garera bolne gaar,1,0,1,0,0
alik hos garera bolne gaar,1,0,1,0,0
hos gaar hai hos gaar bhetlas natra,1,0,1,0,0
alik ko sanga kasaru bolne vanera hos garera bolne gaar,1,0,1,0,0
kun thau ma chu k gardai chu vanne kura hos garera hidh hai,1,0,1,0,0
alik bichar garera bolne gaar natra bhetlas ,1,0,1,0,0
mero kaam ma bada naban,1,0,1,0,0
bada naban,1,0,1,0,0
badta nahu hai bhetlas,1,0,1,0,0
badta nahu,1,0,1,0,0
bhetlas hai kutai,1,0,1,0,0
kutai khalas hai,1,0,1,0,0
kutai khanxas hai dher nabol,1,0,1,0,0
talai kutai napugeko ho?,1,0,1,0,0
kutai,0,0,1,0,0
talai kutchu hai ma,1,0,1,0,0
kutera hididinchu hai tah randi bhalu lai,1,1,1,0,0
kutera hididinchu hai talai,1,0,1,0,0
tah mero yati dherai baejat kina gardae chas?,1,0,0,0,0
tero jiyan katera kima kima banayera kukur lai khana dinchu,1,0,1,0,0
tmro yoni ra dudh herna deuna,1,1,0,0,0
talai ma jeudai jalaidinchu,1,0,1,0,0
jeudai jalaidinchu,1,0,1,0,0
jeudai jalayera mardinchu,1,0,1,0,0
jeudai jalayera marera hiddinchu,1,0,1,0,0
jeudai jalaideko ni tha hunna ni malai hos gaar,1,0,1,0,0
jeudai jalayera bhagdinchu,1,0,1,0,0
tesle afu lai jeudai jalayera atma hatya gariche,1,0,0,0,0
atma hatya,1,0,0,0,0
hatya hingsa,1,0,0,0,0
hingsa,1,0,0,0,0
mafiya,1,0,0,1,0
khub mafiya jasto bhayera hideko chas tah,1,0,0,1,0
dhe mafiya huna nakhoj bhetlas ni ,1,0,1,0,0
aeley ek jhappad bhetlas ni,1,0,1,0,0
gala futne gari bhetlas ni bhai,1,0,1,0,0
k boleko bhai mukh samalera bola,1,0,1,0,0
tme dhoti india bata nepal ako kaley ko santan,1,0,0,1,1
k boleko bhai bhetlas ni aaeeley jhiyamma,1,0,1,0,0
jhiyamma dim,1,0,1,0,0
jhiyamma gala futne gari handinchu,1,0,1,0,0
rape,1,1,0,0,0
balatkar garera hidinchu ma tero,1,1,1,0,0
ma balatkari ho,1,0,0,1,0
malai balatkar garna majja aucha,1,1,0,0,0
fodhinchu,1,0,1,0,0
tero gala fodhinchu,1,0,1,0,0
tero mukh sukh fodidinchu,1,0,1,0,0
mukh,0,0,0,0,0
sukh,0,0,0,0,0
tero ghar ma ago lagaidinchu,1,0,1,0,0
tero ghar saar fodidhinchu ma,1,0,1,0,0
raam le ramro kaam garcha,0,0,0,0,0
ramro kaam garish raam taeley,1,0,0,0,0
ramro kaam garcha,0,0,0,0,0
kaam ramro garcha,0,0,0,0,0
garcha,0,0,0,0,0
bolcha,0,0,0,0,0
hercha,0,0,0,0,0
hascha,0,0,0,0,0
naccha,0,0,0,0,0
hidcha,0,0,0,0,0
hidxa,0,0,0,0,0
bolxa,0,0,0,0,0
nacxa,0,0,0,0,0
garxa,0,0,0,0,0
j ma ni besi bolxa,1,0,0,1,0
j ma ni janne hunxa,1,0,0,1,0
j ma ni mai hu jasto garcha,1,0,0,1,0
j ma ni mai hu jasto garxa,1,0,0,1,0
badta bolxa,1,0,0,1,0
hero vayera bolxa,1,0,0,1,0
kaam napayera hero huna khojjcha,1,0,0,1,0
dher hero huna nakhoj khalas kutai,1,0,1,0,0
ramro mache bannu cha,0,0,0,0,0
thula lai samman garna parcha sana lai maya,0,0,0,0,0
mero man ma bhagwan ko bash cha,0,0,0,0,0
bhagwan kasam,1,0,0,0,0
kasam khau malai xadinau vanera,1,0,1,0,0
kasam khau mero galti haina vanera,1,0,1,0,0
kasam khayera vaan tah kash kuro k ho,1,0,1,0,0
ma tme lai maya garchu,0,0,0,0,0
ma tme bina bachna sakdina,1,0,1,0,0
tmro ghar kha ho,0,0,0,0,0
tme kati ramri,0,0,0,0,0
tme kati ramro,0,0,0,0,0
tme ghar jau,0,0,0,0,0
timro haat ma k cha,0,0,0,0,0
tmeley khana khayau,0,0,0,0,0
tah fataha hos,1,0,0,1,1
tah chor hos,1,0,0,1,1
tah dhoti hos,1,0,0,1,1
tah khatey hos,1,0,0,1,1
maeley dekhe,0,0,0,0,0
ta chakka hos,1,1,0,1,1
machikne,1,1,0,1,0
ta murkha. gadha mero samaan na uda,1,0,0,1,1
ta jasto chutiya le k bigarthis ra mero kaam,1,1,0,1,0
ta chakka ko aafno kaam chhaina ra mero bigarna aauchas. ta malai ali kati ni man pardainas,1,1,1,1,1
ta euta murkha chutiya hos harami chor khate,1,1,0,1,0
malai samparka na gar ta chutiya randi,1,1,0,1,0
sab hapsi haru lai maarde,1,0,1,1,1
teslai jalaide. aago lagaidinu parchha,1,0,1,1,0
ta ganauney chaak jasto muji. machinke,1,1,0,1,1
yo kasto kaam na lagne chakka muji raichha,1,1,0,1,0
aru jaat lai hepchas taile.manxe herera kura garne gar,1,0,1,1,1
chakka,1,1,0,1,1
machikne maile yo lekhekai haina ta randi le gareko ho yo sab,1,1,0,1,0
taile galat manchhe sanga niu khojdai chhas muji,1,1,1,0,0
ta jatha dherai bolchhas. marlas hai feri,1,0,1,0,0
ta marlas hai feri. talai maar dinchhu. marchhas ta feri,1,0,1,0,0
kasto machinke raichha randi jasto,1,1,0,1,0
k ta machikne lai kei kaam chhaina. ta jatha dherai bolchhas muji daka,1,1,0,1,0
ta boula,1,0,0,1,1
ta chor jasto anuhaar vako. dher na kara hai muji,1,0,1,1,1
ta boka hos,1,0,0,1,0
taile yasto bakwaas kura biswaas gareko ta chhainas ni,1,0,0,1,0
ta badta boldai chhas. ahile kutai khalas,1,0,1,0,0
ta harami chhas ek number ko,1,0,0,1,0
tero bau le samma kei bigarna sakdaina mero,1,0,1,0,0
talai aaja yai kutera faldinchhu,1,0,1,0,0
malai maff gardeu,0,0,0,0,0
malai maff gardey,1,0,0,0,0
tah muji hos,1,1,0,1,0
tah randi ko baan hos,1,1,0,1,1
tero geda futaidinxu,1,1,1,0,0
tero lado katdinxu,1,1,1,0,0
malai maff gardinus,0,0,0,0,0
malai maff gardisiyos,0,0,0,0,0
malai maff gardinu ma bata kehi galti bhaye,0,0,0,0,0
malai maff gardeu ma bata galti bhayo,0,0,0,0,0
malai maff gardey maeley galti garey ,0,0,0,0,0
talai rape gardinxu,1,1,1,0,0
talai rape garera..marera faldinxu,1,1,1,0,0
talai jeudai jalaidinxu,1,0,1,0,0
tero ghati retera mardinxu,1,0,1,0,0
talai goli hanera mardinxu,1,0,1,0,0
malai maff gardinu maeley tapaile vaneko kaam garna sakina,0,0,0,0,0
malai maff gardeu ma tapai sanga naramro sanga bole,0,0,0,0,0
yo kura haru milau,0,0,0,0,0
yo kura mila,1,0,0,0,0
yo kura mileko chaina,0,0,0,0,0
yo kurama ma sahamat chu,0,0,0,0,0
yo kurama ma sahamat chuena,0,0,0,0,0
yo kura ramro cha,0,0,0,0,0
yo kura naramro cha,0,0,0,0,0
oi  k ho yo,1,0,0,0,0
oi kasto naramro kura garya,1,0,0,0,0
ma pheri aye,1,0,0,0,0
hiya kina ako,1,0,0,1,0
chup lag,1,0,1,1,0
timiharu chup lagera basa j paye tehi kura nagara,1,0,0,1,0
tah kaam gar,1,0,1,1,0
taeley malai kutis,1,0,0,1,0
theo manche chor ho,1,0,0,1,1
tesle mero luga choryo,1,0,0,1,0
theo manche lai xadnu hunna ...katera hidna parcha,1,0,1,0,0
prachandey chor ho,1,0,0,1,0
prachandey le garda desh bigreko ho,1,0,0,1,0
prachandey fataha ho,1,0,0,1,0
kp oli chor fataha ho,1,0,0,1,0
ma chiya khana jadina,0,0,0,0,0
malai chiya khana janu chaina tah sanga,1,0,0,1,0
tah muji hos,1,1,0,1,0
tah bihari dhoti hos,1,0,0,1,1
tah pahadey bahun muji,1,1,0,1,1
tah malai sex garna dey,1,1,1,0,0
tah mero ladu chus,1,1,1,1,0
tah kukur ko bachha hos,1,0,0,1,0
tah kukur hos,1,0,0,1,0
tero naam kukur ho,1,0,0,1,0
ja tero bau ama sab lai bola...sab lai katera hiddinxu,1,0,1,0,0
"tesley malai kutyo
",1,0,0,1,0
teslai maeley kutey,1,0,0,0,0
tah chikne randi,1,1,0,1,0
lado muji,1,1,0,0,0
tero dudh katro katro,1,1,0,1,0
tmro dudh heramna,1,1,0,1,0
tmro bubu heramna,1,1,0,1,0
tmro bubu katro thulo ho,1,1,0,1,0
tesko dudh thulo rahecha,1,1,0,1,0
teslai chikna paye huney,1,1,0,0,0
k talai churna parya cha,1,0,0,1,0
k tero chaak ma pilo ako cha,1,1,0,1,0
jatibela ni kaam nabigar hai muji,1,1,0,1,0
k khaideyko chu ra tero,1,0,0,0,0
k cahi garna sakchas ra taeley,1,0,1,1,0
milena level tero,1,0,0,1,0
tero bau ama sab jana randi,1,1,0,1,0
tah bhalu hos,1,1,0,1,0
tero mukh ma kira paros,1,0,0,1,0
tero ghar ma ago lagi hos,1,0,0,0,0
tah marija,1,0,1,1,0
tah bhastrachari hostheo bhastrachari ho tesley bhastrachar garyacha,1,0,0,1,0
kera kha muji kera khana lai baseko yahakera jasto kura nagar,1,1,1,1,0
tero bau ko k khaideko chu,1,0,1,1,0
tero k bigar gardeko chu,1,0,1,1,0
talai kati samjaunu,1,0,0,0,0
tapai rajniti ghusaune mrr ma ayera aile ayrra mrr galat bhanna suhaucha,1,0,0,0,0
santulit bichar ko chasma vanne xuttai chasma bechnuparne bho bajaar ma,1,0,0,0,0
sahamat.,0,0,0,0,0
party gat haina swatantra yuwa chahiya xa yo deash lai,0,0,0,0,0
tapai haru jasta le garda ho dai bigrako,1,0,0,1,0
mrr pahila jastai xa hamile ni nihali rakheko xau ko k gardai xa yaha,0,0,0,0,0
sadhai rahirahanxan 2/4 jana jhole,1,0,0,1,0
vaktha ra aafu matra janney sunney thanney haru aauda jada khei farak pardina,1,0,0,1,0
email garana cc rakhera sab details sahit manoj gyawali lai cc rakhera,0,0,0,0,0
mero ni same yei condition cha,0,0,0,0,0
tara arkai bank ho,0,0,0,0,0
7/8 jana chan active jholey haru tini haru ko group chat ni cha re,1,0,0,1,0
khatey kahile nasudhrine vaye,1,0,0,1,0
nepal iq ma 149th position ma parnu ma yo manxe ko thulo bhumika dekhio,1,0,0,1,0
yo pani kati bhrastachari lai pardafaas garxan sarkar le wastai gardaina ani option nai k baki rahanxa ra,1,0,0,0,0
top kaha emaley hora maobadi ho jatho,1,1,0,1,0
post haleko kt man parera ho ki lekheko man parera ho vanni hamlai tha xa,1,0,0,1,0
gaja kelairako jsto layo malai tah,1,0,0,0,0
balatkar garne vayo aba,1,1,0,1,0
celebrate kati garne vanne pani huncha ye,1,0,0,0,0
aba arko team haryo vandaima aafno win celebrate garna napaunu,1,0,0,0,0
tah ko hos machikne,1,1,1,1,0
tero k bigardeko chu muji?,1,0,1,1,0
talai ekchoti vanda lagdaena muji,1,0,1,1,0
tah nepali bhara nepali ko baejat garxas muji machikne .,1,1,0,1,0
tah kuerey ko beu hos randi,1,1,0,1,1
tah kuerey hos,1,0,0,1,1
tah ghada ko bhachha hos,1,0,0,1,1
tah ghada hos,1,0,0,1,1
ghada,0,0,0,0,0
tero ghar ma ayera katdinxu,1,0,1,0,0
tero bau ama lai mardinxu,1,0,1,0,0
tera bau,1,0,0,1,0
teri ama,1,0,0,1,0
tera hajurbau,1,0,0,1,0
tah naramri xas,1,0,0,1,0
tah naramro xas,1,0,0,1,0
tah geda chus,1,1,0,1,0
geda chusuwa,1,1,0,1,0
tme ma sanga kina neu khojdaexau,1,0,0,1,0
tah kina neu khojdaexas,1,0,1,1,0
talai kutai napugya ho?,1,0,1,1,0
tero ghar ma ama did bahini chainan?,1,0,0,1,0
hiya dher nabol,1,0,0,1,0
hiya dher nabolmuji,1,0,1,1,0
hiya atti hudae xa hai,1,0,1,1,0
hiya atti nagara na yr,1,0,0,0,0
hiya atti vayo machikne aba tah,1,1,0,1,0
hiya atti bho abo tah,1,0,0,0,0
hiya kich kich nagarnu na,1,0,0,1,0
behenchod,1,1,0,1,1
radaban,1,1,0,1,1
machikne,1,1,0,1,1
muji,1,1,0,1,0
radi,1,1,0,1,1
randi,1,1,0,1,1
jhatha,1,1,0,1,0
jhathi,1,1,0,1,0
randikaban,1,1,0,1,1
machitherni,1,0,0,1,1
bhaluni,1,1,0,1,1
besiya,1,1,0,1,1
chakka,1,1,0,1,1
madarchot,1,1,0,1,1
hijada,1,1,0,1,1
jama laune,1,0,0,1,0
jhayakne,1,0,0,1,0
thiyasney,1,0,0,1,0
mardiney,1,0,1,1,0
