comment_text,toxic,obscene,threat,insult,identity_hate
Vaneyraa,0,0,0,0,0
Tara aajaa dheraii paxi,0,0,0,0,0
tyo manxe laii,0,0,0,0,0
Facebooka search,0,0,0,0,0
gareko usle nii xorii,0,0,0,0,0
paako raixaa 6/7barsa ko,0,0,0,0,0
vaisaki raixa,0,0,0,0,0
naramro laagyoo,0,0,0,0,0
kasto papi,1,0,0,0,0
ko ghraa,0,0,0,0,0
janmexau,0,0,0,0,0
vanera anii,0,0,0,0,0
tyo manxe laii,0,0,0,0,0
message garera,0,0,0,0,0
malaii gare jasto,0,0,0,0,0
aafnoo xorii laii garinxa,0,0,0,0,0
ki naii,0,0,0,0,0
Vaneyraa sodam,0,0,0,0,0
jastoo vayoo,0,0,0,0,0
taraa garina,0,0,0,0,0
Jatii naii Umer,0,0,0,0,0
thulo vayenii,0,0,0,0,0
yo kuraa jatii,0,0,0,0,0
kheraa nii flash back,0,0,0,0,0
vayeraa aaudo,0,0,0,0,0
raixa,0,0,0,0,0
Mailey ta,0,0,0,0,0
yestoo kuraa,0,0,0,0,0
lukaayee please,0,0,0,0,0
meroo Didi bainii haru,0,0,0,0,0
majasto kuraa lukaunii nahunu,0,0,0,0,0
holaa aafnoo,0,0,0,0,0
gharaa share,0,0,0,0,0
garnu,0,0,0,0,0
holaa,0,0,0,0,0
koii le,0,0,0,0,0
bad touch,0,0,0,0,0
gare,0,0,0,0,0
even,0,0,0,0,0
tyo timro mama,0,0,0,0,0
daii,0,0,0,0,0
Bhai,0,0,0,0,0
uncle,0,0,0,0,0
baba,0,0,0,0,0
kaka,0,0,0,0,0
kaki,0,0,0,0,0
hajurba,0,0,0,0,0
maiju,0,0,0,0,0
naii kina nahos,0,0,0,0,0
yeti nai vanxu,0,0,0,0,0
k xa ho,0,0,0,0,0
i can do this all day,0,0,0,0,0
who are you,0,0,0,0,0
tero bau ho muji,1,1,0,1,0
ta randi ko xoro,1,1,0,1,0
randi ko ban,1,1,0,1,1
ta muji hoss,1,1,0,1,1
k garchas ho radi ko ban ,1,1,0,1,0
lado dukhyo,1,1,0,0,0
k harey,1,0,0,0,0
k,0,0,0,0,0
ma harka sampang hooo,1,0,0,0,0
balen radi klo xora ,1,1,0,1,0
ta muji dhari na bol,1,1,0,1,0
kalo condon timro,1,1,0,1,0
tero kalo puti,1,1,0,1,0
tero kalo puti chusidim?,1,1,0,1,0
tero kalo puti uthano parera chikidim?,1,1,0,1,0
tero kalo puti ma doggy style le chikam,1,1,0,1,0
aejana doggy style ma garam,1,1,0,1,0
tesko puti tah lastai kalo raxa,1,1,0,1,0
kina ho aruko puti ko lagi marihattey gareko,1,1,0,1,0
tero lado luwam luwam xira na mero putima,1,1,0,1,0
tero lado chusda majja beglai auxa,1,1,0,1,0
taeley k vanna khojeko hos,1,1,0,1,0
k lai chuschau baraf mero lado chusa na,1,1,0,1,0
lado chusda majja ayo?,1,1,0,1,0
kando thaap ma tehi hanxu,1,1,0,1,0
mero lado tmro vergin putima aha kati aananda,1,1,0,0,0
yasto kura nagarnu na hau,0,1,0,0,0
kina nagarne,0,0,0,0,0
malai afthero lagcha,0,0,0,0,0
haha sex garna tah majja auxa holata,0,0,0,0,0
haha chikera tmro afthero haru sabai gayap pardinxu,1,1,0,0,0
tesko penti bata rato khuun bageko cha,0,0,0,0,0
penti,0,0,0,0,0
khuun,0,0,0,0,0
teslai naxune vayecha,0,0,0,0,0
teslai tah naxune ni nahune raxa ama bandina kiyau,0,0,0,0,0
theo naxune vaki cha tesle pakako khanu hudaena,1,0,0,0,0
tah alaxina naxune bhako bela ma mandir napash hai,0,0,0,0,0
aja ghar ma koii chainan aunu hunxa?,0,0,0,0,0
kina auney ho ma,0,0,0,0,0
achamma,0,0,0,0,0
achamma cha,0,0,0,0,0
malai kina sodhnu,0,0,0,0,0
achamma cha j garna man lagcha gare vaigoni,0,0,0,0,0
khaye kha nakahye ghich,1,0,0,0,0
ghich,1,0,0,0,0
nakhaye,1,0,0,0,0
khaye,1,0,0,0,0
lauda ,1,0,0,0,0
lauda jasto kura,1,0,0,0,0
ramri lagtheo herdata bani behora tah sakiyeko nai racha ni,1,0,0,0,0
hola ni yr yasto manche bata bachera basna parcha,0,0,0,0,0
kina ho malai yasari hereki tesle,1,0,0,0,0
panauti sala,1,0,0,1,0
panauti,1,0,0,1,0
loddar nalaga,1,0,0,0,0
nalaga,1,0,0,0,0
loddar,1,0,0,0,0
chada matra na lekha ta,1,0,0,0,0
muji matra bhancha ta,1,0,0,0,0
beer khana jane,0,0,0,0,0
kina yasto bhaneko,0,0,0,0,0
ma pagal bhaisakey k k ho,0,0,0,0,0
kina ho aruko pragati dekhera daha garne,0,0,0,0,0
bolana na bola,0,0,0,0,0
kina bolne ho,0,0,0,0,0
malai man paraudaenau,0,0,0,0,0
gai charau raja ko baan ma,0,0,0,0,0
pahilo maya,0,0,0,0,0
antima maya,0,0,0,0,0
abo naya kura haru garna parcha,0,0,0,0,0
naya naya sajaula sansara,0,0,0,0,0
maya garera k garnu tesle arkai lai man parayesi,1,0,0,0,0
kati lado lado vaneko lado chaina kiyau,1,1,0,0,0
laaadooooooo,1,1,0,0,0
ladooooooooo,1,1,0,0,0
laaado,1,1,0,0,0
putiiiiii,1,1,0,0,0
putee,1,1,0,0,0
pute,1,1,0,0,0
hasera k garnu man vari pida cha,0,1,0,0,0
tero mukh lado jasto cha,1,1,0,0,0
tero anuhar puti jasto cha,1,1,0,0,0
malai matlab mero mukh jasto sukai hos,1,0,0,0,0
kasle ayera lado chiraidela mukh ma hos  gaar,1,0,0,0,0
talai chikidinxu hai chup bash,1,1,0,0,0
theo khate nepali vara india ko bayan garchas,1,0,0,0,0
kina yasto saro bhako hau ramro sabda khojna,0,0,0,0,0
"Ohh tero bibek dai le tah malai ignore nai handiyo purai
",0,0,0,0,0
"job pauna ta dinu na
",0,0,0,0,0
"tyo bibek dai ko ni garena maile
",0,0,0,0,0
"ma ni beroj gar nai xu hau
",0,0,0,0,0
k cha aru kbr ,0,0,0,0,0
yo muji harlai k  bhako gali nagari kehi kaam gardaenan tah,1,0,0,0,0
gali khane bani nabasao na yr kta ho,0,0,0,0,0
saka na k chito ,0,0,0,0,0
kina ho yasari kaam nai nagardine kehi navayesi,0,0,0,0,0
Jindagi na yeta na uta huni vayo.,0,0,0,0,0
Mailey pcl nursing gareko ho complete pani vayo licence pani cha.,0,0,0,0,0
Asti varkhar CEE exam vako thiyo tyo bela Kai problem le Garda CEE exam dina payena.,0,0,0,0,0
Aba mailey nepal ma bachelor padna paudina CEE exam nadiye pachi.,0,0,0,0,0
Baira bachelor padna pani tei CEE exam ma pass hunu parcha.,0,0,0,0,0
So baira bachelor padna pani napauni vaye. Mero lagi last option abroad study in diploma thiyokina ki CEE exam dina pardaina thiyo diploma ko lagi.,0,0,0,0,0
Aba tei option pani nahuni vaye pachi ma k garnu?,0,0,0,0,0
Kati sapana thiyo yo garchu tyo garchu vanera sabai sapana matra nai vayo. Aba CEE exam arko barsa ko last tira huncha hola means 1 year ma teti bela samma year loss ni huncha.,0,0,0,0,0
So mero lagi last option Vaneko nai diploma Thiyo.,0,0,0,0,0
Ma bahek aru pani Kati holan medical student Jo CEE exam nadiyeko Ra diploma ma baira jana khojeko.,0,0,0,0,0
Hope NOC dina lagu hoss ma jasto kati dherai hununcha hola.,0,0,0,0,0
Bachelor padna ko lagi diploma Vanda double nai fees lagcha how can we afford that?,0,0,0,0,0
Aba na bachelor padna paunu na diploma garnu chai k?,0,0,0,0,0
Sochda sochda depression ma pugna laisakye.,1,0,0,0,0
Afno amma bau ko sapana kati thiyo sab gayo.,0,0,0,0,0
Kati sapana bokera IELTS class ligera aba exam dina ko lagi ready thiye aba k exam dinu?,0,0,0,0,0
Mero 2079 ekdam naramro sangh suru bhako thiyo baisak mai maile 3 years ko relationship gumaunu paryo.,0,0,0,0,0
Bachelor Degree sakney bitikoi job pako thiya khusi thiya aba sabai kura haru manage huni bhayo sabai socheko jasto huni bhayo sabai kura tw mileko xa,0,0,0,0,0
"aba yesai gari agadi badaudai janxu but jidngi sochey jasto rahinaxa baisak month mai 3 years ko relationship tutyo reason simple thiyo """,0,0,0,0,0
"i don't have any fellings for you"". Tespaxi yo county ma basnai man lagena usle pahilai vaneko thiyo j garney yei garney hajur ley rw maile kam garyo vaney 6 Digit salary yei Nepal mai aauxa kina janey bides",1,0,0,0,0
j garney yei garney ho baru government job ko prepare garnus maile usle vaneko sabai kura maney ani rbb ko preparation tira lagey baisak mai usle xoderw gayo ani Nepal basna man ley manena rw RBB Pre test ma Name nikalepaxi pani 2nd paper dina gaina.,0,0,0,0,0
Din bitdai gayo tyo pain batw jaso taso bahira niskey ani aafno bahira gayrw padney sapana ma focus garna thaley PTE diya ramrai score aayo apply garna thaley sabai kam bhaerako thiyo yehi time ma feri naya manxe sangh vet bhayo ramrai kura bhayo kura huda hudai gayo ramrai bhaeratheo,0,0,0,0,0
feri achanak usle pani xoderw gayo reason you don't care ( mero ex ley overcaring xas over love garxas vanerw xodeko thiyo ani maile balla balla aafu ma controling lyako thiya tei kura naya manxe lai man parena),1,0,0,0,0
. Yestai ho life manxe haru aauxan janxan vandai aafno Australia janey sapana agadi badaerako thiya socherathe bahira janxu ramro padxu ramro kamauxu ani ghar ko sabai financial burden batw freedom dilauxu aama baba lai khusi banauxu tara sochey jasto kei nahudo rahixa sabai documents genuine huda pani master ko visa chait ma Reject garyo ani mera sara sapana haru sisa jastai futey.,0,0,0,0,0
Aajja voli rati jhasang jhasang hunchu aakhir galti kaha bhayo bhagwan malai matrai yesto punishment kina? Door lock garerw runchu mummy baba ko agadi royo vaney kamjor bhayxa vannu hola uha ko aasa lagdo manxey ma uha haru ley kasto feel garnu hola sochxu rw aafai lai samhalxu.,1,0,0,0,0
Bhari man ligerw fake haso ligerw office janxu ani fake smile didai customer haru ko query solve garney try garxu bela bela aafai mind ma aauxa aakhir k nai garna sakey tw jindgi ma?,1,0,0,0,0
Na love life na gatilo job na Bides janey sapana. J bhayo teslai tw change garna sakidaina tara 2079 ley dherai kura sikayo naramro gari start bhako thiyo naramro sangai ending bhayo malai dherai kura sikayo,1,0,0,0,0
Kasaiko lagi kahile change nahunu farak person ley different version man paraux sabai ko lagi change huna possible xaina.,0,0,0,0,0
Testo manxe lai matrai accept garnu jasto timlai timi jasto xau testai rup ma accept garxa.,0,0,0,0,0
life ma j garna man xa aafno man lai sodherw garnu aru ko kura sundai nasunnu (malai man lagda Australia try garya bhaya visa aautheo sabai fake documents ley visa laerako thiyo aru ko lagi aafno man ko kura nagarda time bityo Australia ley tight gardiyo rw ma tei rejection ma parey),1,0,0,0,0
life vanya nai upand down rahixa jati dherai pain huncha teti dherai strong hudai gaieney rahixa. sabai kura hamle chaherw matrai nahudo rahixa tesko lagi pani samaya aaunu pardo rahexa.,0,0,0,0,0
Thank you so much 2079 for making me stronger,0,0,0,0,0
"""SUCIDE gardim ki k hau? Sabai problem dur """,1,0,1,0,0
Yo kura mero mind ma 100 patak aaisakyo hola ani aaja ni malai yehi feel bhairaa xa😑,1,0,0,0,0
I think I am depressed; malai ekdam ukushmukush kasto feel bhairaa xa hai😭,1,0,0,0,0
mah ekdam tanab ma xu,1,0,0,0,0
malai mero future ko ekdam tanab xa,0,0,0,0,0
ghar pariwar ni sochxu like maile kasari family ko income strong banauna sakxu?,0,0,0,0,0
Mero future k ma secure xa?😶,0,0,0,0,0
college(bachelor gardai xu) ko padhai ramro banau ki aayog ko preparation garum ki?,0,0,0,0,0
Bahira jane IlTES haru ko preparation garum ki?,0,0,0,0,0
k garum ta k garnu ramro hunxa ?,0,0,0,0,0
Malai ekdam rich hunuxa cause maile mero parents ko sab need and desire pura garna sakum & mero jasto financial pressure mero child le bhognu naparos,0,0,0,0,0
Jasto ki ma ekdam pressure liyera padhna kehi ko prepare garna ni sakdina.,1,0,0,0,0
I am patient too; migrane and eyes problem are my biggest problem it's not enough i can not overcome through financial problem too,1,0,0,0,0
Malai ekdam xitto ris uthne ekdam negatives kura matrai dimag ma chalne like mero life ma happiness nai xaina marxu baru dhukka hunxa type ko kya,1,0,0,0,0
Ekdam man ma kura haru chaliraa xa padhai ma ni dhyan jadaina tension dherai bhayera hola ekdam distract hunxu,1,0,0,0,0
class ma ni concentrate huna sakdinaSir/mam mero sathi parents sabai ko ma prati high expectation xa kehi garxu maile bhanera,1,0,0,0,0
maile class ma ramro marks ni obtain garnuxa because malai topper ko hashtag jo lageko xa,0,0,0,0,0
Daddymamu lai aayog maa naam xitto nikalos jagir khaos bhanne xa,0,0,0,0,0
boyfriend ko pani mah talent xu bhanera ekdam high expectation xa usle bhanxa ki timi ta adhikrit hunxau,0,0,0,0,0
kasari hunxu ksari padhxu kasari garxu health condition kasto xa nobody cares,1,0,0,0,0
But high expectation ma prati kina ho yesto,1,0,0,0,0
Mah pani ta euta simple kt bhayera bachna pauxu ramauna pauxu ma katti mehanat garnu yar,0,0,0,0,0
mehanat garera ni result paune time ma aafnai psychology le chahe jati achieve garna sakdina ; mah psychologically weak bhai sakeko xu kya,1,0,0,0,0
I need to go to psychiatric or to do what ?,0,0,0,0,0
I think my every problems are because of my weak psychological condition How can i go throughout all these problem ? kindly suggest me please,1,0,0,0,0
I feel like i am depressed nowadays,0,0,0,0,0
garo cha hau garo,0,0,0,0,0
tapai haru ko ramro suggestion ko asha gardai yo confession lekheyko chu.,0,0,0,0,0
Lockdown vanda paila nai hamro vet instagram ko through vayo ani usko birthday ma first real vet.,0,0,0,0,0
First vet ma usley malai kaudada lageyko thiyo mah pahilo patak koi social media bata chineyko manchey sanga veteyko thiye ra,0,0,0,0,0
he was kinda sweet ani veteypachi hamro conversation haru ni ramrai thiyo,0,0,0,0,0
mailey uslai ramro sathi ko rup ley herey ra usley chai mannparauthyo. Malai purpose garyo mailey reject garey,0,0,0,0,0
ra yesto vairakhyo ra mah bolna kam kam gardai bolnai chordiye usley malai message garira hunthyo mah chai reply nadini,0,0,0,0,0
diye pani derai dhilo didai gaye ra usley message ni garna chodyo yesari nai chalirakhyo ani lockdown vayo.,0,0,0,0,0
Tyo bela PUBG nakhelna ta manau kam nai thiye hola,0,0,0,0,0
Mah ni PUBG khelthye tara noob player usley chai eakdam ramro khelthyo malai invite ni garthyo eak deu patak ta kheley pachi mailey usko invitation ni reject hanna thaley,0,0,0,0,0
ani kura haru huna ni chodyo ani lockdown sakera feri normal hudai gayo,0,0,0,0,0
dinn haru tesai bich eakdin mah ra mero milney sathi euta cafe ma jada uslai vetna pugyem coincidence vanam ki destiny thanai vayena ani tesai bich feri hamro snapchat ma kurakani hudai gayo,0,0,0,0,0
ra hami feri kaudada jani vanera plan gareu mahmero sathi uh ra usko dai.,0,0,0,0,0
Mero sathi lai ukalo ma scooter chalauna garo vayo tesai ley uh ra mah basem euta sadhan ma ani usko dai ra mero sathi ani hamro kurakani vayo mah chitai koi sanga pani close hudina afno kura rakhdina ra chito mildina,0,0,0,0,0
mah alik introvert type ko chu tara uh sanga pailai boleyko huna ley mah khulera boley ra hamro ramro kurakani vayo,0,0,0,0,0
tyo din bata hamro vett manau sadhai hunthyo malai usley usko mamaghar ni lagyo ani tyaha aaja aaji lai vetey,0,0,0,0,0
ekdam innocent ra sweet hunuhunthyo ani hamro vetghat daily basis ma hunalagyo,0,0,0,0,0
ra hami close pani vayou malai uh ramro lagdai gayo,0,0,0,0,0
ani eak dinn usko ghar ma function huda usley malai afno ghar lagyo afno baini ko sathi vanera sabai lai chinayo ani tya bata hami jhan close vayou,0,0,0,0,0
usko ghar ma malai sabai ley buhari vanna thalisakey thiye tara hami relationship ma thiyenau,0,0,0,0,0
usley malai purpose garthyo mah chai kei vanthina mah chai manchey chinera bujhera matra relation ma bashni vanni soch ko,0,0,0,0,0
malai casual relationship mannpardaina pachi sammai vawos sochera bashchu,0,0,0,0,0
tesai ley uslai kuraye uh kurirahanthyo mero answer ko lagi tara mah kei vanthina malai mero past relationships ani parents ko relationship ley gareyra hola trust nai lagdaina,0,0,0,0,0
thiyo kosaiko tara uh mannparirako thiyo usko caring nature usko boli usley malai herni tarika ley mah kunn bela uslai maya garna thaley patai vayena,0,0,0,0,0
ra eakdin uh mah sanga phone ma bolda feri purpose garyo ra tyo dinn mailey yes vaney ra hami officially relationship ma thiyou,0,0,0,0,0
usko sathi vai haru ley ta malai pailai bata vauju vanni garthyo usley huney wala vauju vanera chinaudo raheycha vanney kura pachi thaha paye.,0,0,0,0,0
Mah chai ali ghamandi ra jiddi swovab ko euta matra chori vanera matayera hola hai ‘,1,0,0,0,0
ani malai chito rishuthi ra uh pani risaihalni nature ko thiyo hamro jhagda navako ta dinn nai nahuni,1,0,0,0,0
mah chai afuley maya garni manchey sanga testai ho jhagda huncha derai tara maya ni huncha,1,0,0,0,0
uh chai malai fakaihalni ra mah ni manihalthye testai hudai thiyo mah chai alik expressive type ko chaina,0,0,0,0,0
care ra maya ta cha tara dekhaunai audaina yestai kura haru ley uslai naramro lagdo raheycha tara malai thanaithiyena usley kei vandaina thiyo,0,0,0,0,0
mah chai call text vanda ni vetnai mannlagthyo ani dinn vari sangai hunthem ani feri phone ma khasai kurai nahuni malai jyaulagythyo jati bela ni bolna chai tesai ley uslai manndukhni ta sovabik nai ho,0,0,0,0,0
yesari nai hamro relation bigridai gayo usley malai yesto vacha vanera mann ko kurai navanni ani malai thanai nahunu mailey gareyra uslai hurt vacha vanera,0,0,0,0,0
mero birthday ko dinn pani jhagda vayo tara usley malai eakdam maya garthyo mailey ni gathye tara dekhaunai naauni afulai,0,0,0,0,0
.Birthday ko voli palta bata mah bimari vaye tara uslai vanda khasai wastai gareyna ra mailey yo vayo vanera vannai chodey,0,0,0,0,0
mah hospital varna vaye 3 dinn ko lagi no phone no text uh bata sarai mann dukhna thalyo pachi mero sathi haru ley vandiye raicha uslai ani message garyo care gara vandai,0,0,0,0,0
ani mah ghar aaye discharge vayera ani bolna khojda usley aba nabolam vanna thalyo usley ta arkai kt payecha,0,0,0,0,0
 Mah derai roye tyo dinn mailey k garey kei thanai thiyena kina ki usley kailey kei vaneyna pachi mailey sodhey ani,0,0,0,0,0
 vanyo kura haru baru pailai malai yesto yesto mannpareyna vaneyko vaye mah change hunthye ni vaney tara uh maneyna usley arkai paisakey cha.,0,0,0,0,0
 uh tei sanga ghumna hidna ramauna lagyo ra mah rudai uslai maya ko lagi beg garna lagey kina ki mann bata maya gareyko manchey,0,0,0,0,0
 eakchoti pailai mannko kura vandeyko vaye mah usley vaneyjasto hunthye tara kei vaneyna eakasi chodyo malai usko pariwar sabai ley maya garnu hunthyo usko dai ko bihey ma ni gathye mah,0,0,0,0,0
ani mero mummy lai ni vanisakeythye usko barema,0,0,0,0,0
eakasi usley chorda ta mah k garum k vayo.,0,0,0,0,0
Kati samjhauna khojey eakchoti try garum timley vaneyjasto hunchu vanera kati roye tara usley malai bujheyna,1,0,0,0,0
Maya Care ta garthey ni mailey pani,0,0,0,0,0
. khana k khayou kati bela khayou k gardai ho vanni jati bela ni phone garirakhni ta gartheyna mailey tara usko kura bujhera usko family problems haru bujhera usko sath dinthye j kura ma ni tara usley yo kura haru bujhna chaheyna.,0,0,0,0,0
Usko girlfriend cha ailey tara usko gharma ajhai mai ho vanni sochnu huncha,0,0,0,0,0
nasochos ni kasari usley malai ghar ma kei function vayo vani ki ta kei vayo vani malai ghar laijancha ajhai pani ,0,0,0,0,0
bolirakheyko huncha veti rakheyko ni huncha mah sanga ghar ni laijancha malai tara usko girlfriend cha ani mah k garum yo situation ma uh vanera basam ki moveon hum thanaichaina.,0,0,0,0,0
please kei suggestion dinu malai mah k garum vanera !!,0,0,0,0,0
Khai k bhako sano deki nai yestai xu,0,0,0,0,0
tei bhayera maile aaile samma euta ni extracurricular activities ma bhag leko xuina,0,0,0,0,0
.Ma aaile civil engineering paddai xu pulchowk ma.,0,0,0,0,0
Malai ghar bata medical pad bhannu bhako thiyo tara medical ma presentation garnu parxa bhanera maile engineering liye .,0,0,0,0,0
Ma dumb khalko manxe ta hoina.,0,0,0,0,0
Class 101112 tira top 5 parthe A+ ra engineering ma ni under 150 rank mai nam aayotara khai k bhako kei bolnai sakdina,0,0,0,0,0
Haina Yo Ronaldo ko fanGirls haru parya football naherni blood donation garekow ley man parney,1,0,0,0,0
six pack vako ley popular ani handsome vakow ley hunchan kya ho..,1,0,0,1,0
parya sabai football naherney ronaldo ko fan dekhxu mah tah,1,0,0,1,0
Sad to hear your story though one should really respect each other’s emotion and being treated that way from your own husband should have hurt you most be strong and let him realize his mistake! he must be guilty by now!,0,0,0,0,0
tala pani cha hai ajhai,0,0,0,0,0
pani,0,0,0,0,0
pani pani,0,0,0,0,0
Sayad galat ma nai thiye,1,0,0,1,0
Kura hijo ko match ko ho ,0,0,0,0,0
thaha chhaina kasari bhanam suru garda pani runa man lagyo😔,0,0,0,0,0
ma chahi sanai bata khai kina ho Ronaldo ko fan thiye ,0,0,0,0,0
jhan tyo mathi Ronaldo le blood donations garna ko lagi bhanera tattoo nahaneko bhaneko sune bata jhan man parne malai ,0,0,0,0,0
tara matcha harda dherai nai dukha lagyo malai ,0,0,0,0,0
tyo dukha ma bayan nai garna sakdina ani tesh pachhi kura aayo Messi ko I really respect him kinaki he has also given his best ,0,0,0,0,0
tara yo fan haru jati khera debate garne bhaera sarai rish uthne k ,1,0,0,0,0
man parda pardai ni aru le garera man naparne rahechha,0,0,0,0,0
aba kura garam hijo ko match ko maile kaile pani match chahi herthina,0,0,0,0,0
kinaki bachcha sano chha so update matra linthe office ma pani sadhai,0,0,0,0,0
World Cup suru bhae dekhi maile betting pani garthe sadhai palai palo team choose garne hunthyo,0,0,0,0,0
ani hijo ko final ma merai choose garne palo thyo tara maile ma Argentina 🇦🇷 lidina Dai hajur nai choose garnu bhane,0,0,0,0,0
kina malai man nai lagena choose garna kinaki j bhae pani euta player ko fan bhae pachhi testai hudo raichha ego aaune raichha,0,0,0,0,0
tara ma respect chahi sabai lai garchhu ani beluka mero husband le match heri ranu bhako thyo ani 60/70 minutes samma France goal nai garna sakena as u all know that ,0,0,0,0,0
